porosity,k_i,k_j,k_k,X,Y,Z
3.41E-05,2.70E-14,2.64E-14,9.66E-15,425,265,135
2.43E-05,9.98E-16,1.23E-15,1.16E-15,435,265,135
2.52E-05,9.73E-16,1.40E-15,1.65E-15,445,265,135
2.52E-05,9.72E-16,1.39E-15,1.64E-15,455,265,135
2.30E-05,7.35E-16,8.13E-16,9.55E-16,465,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,475,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,485,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,135
2.99E-05,1.06E-15,2.92E-15,3.35E-15,505,265,135
2.81E-05,1.72E-15,2.47E-15,1.87E-15,515,265,135
2.39E-05,9.09E-16,1.09E-15,1.09E-15,525,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,135
2.32E-05,7.63E-16,8.53E-16,9.67E-16,565,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,135
2.62E-05,1.76E-15,9.70E-16,2.02E-15,585,265,135
3.00E-05,2.98E-15,1.17E-15,3.29E-15,595,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,15,265,145
3.08E-05,1.99E-15,3.16E-15,2.80E-15,25,265,145
2.82E-05,1.38E-15,2.25E-15,2.47E-15,35,265,145
2.66E-05,1.13E-15,1.77E-15,2.09E-15,45,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,145
3.00E-05,1.06E-15,2.95E-15,3.38E-15,65,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,75,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,85,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,95,265,145
2.37E-05,8.10E-16,9.96E-16,1.17E-15,105,265,145
2.99E-05,1.95E-15,2.94E-15,2.41E-15,115,265,145
3.38E-05,1.84E-15,4.19E-15,4.02E-15,125,265,145
2.37E-05,7.63E-16,1.01E-15,1.18E-15,135,265,145
2.58E-05,9.22E-16,1.66E-15,1.84E-15,145,265,145
2.92E-05,2.00E-15,2.84E-15,1.99E-15,155,265,145
3.41E-05,1.67E-15,3.99E-15,4.65E-15,165,265,145
2.36E-05,7.99E-16,9.70E-16,1.14E-15,175,265,145
2.76E-05,9.50E-16,2.22E-15,2.56E-15,185,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,205,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,145
2.31E-05,7.50E-16,8.32E-16,9.57E-16,225,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,235,265,145
2.34E-05,7.48E-16,9.15E-16,1.07E-15,245,265,145
2.31E-05,7.33E-16,8.22E-16,9.66E-16,255,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,145
2.30E-05,7.30E-16,8.03E-16,9.44E-16,275,265,145
2.86E-05,1.11E-15,2.54E-15,2.78E-15,285,265,145
2.49E-05,1.12E-15,1.43E-15,1.26E-15,295,265,145
2.36E-05,8.58E-16,1.01E-15,1.05E-15,305,265,145
2.39E-05,7.81E-16,1.08E-15,1.24E-15,315,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,325,265,145
2.45E-05,1.20E-15,8.77E-16,1.43E-15,335,265,145
2.79E-05,2.28E-15,1.06E-15,2.56E-15,345,265,145
2.85E-05,2.48E-15,1.09E-15,2.77E-15,355,265,145
2.57E-05,6.81E-15,9.32E-15,4.66E-15,365,265,145
5.92E-05,8.69E-14,1.08E-13,4.51E-14,375,265,145
5.69E-05,8.41E-14,8.69E-14,3.30E-14,385,265,145
5.03E-05,5.95E-14,5.87E-14,2.21E-14,395,265,145
2.63E-05,9.23E-15,9.06E-15,3.80E-15,405,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,415,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,425,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,435,265,145
2.33E-05,7.92E-16,8.45E-16,1.03E-15,445,265,145
2.67E-05,1.92E-15,9.97E-16,2.18E-15,455,265,145
2.84E-05,2.21E-15,1.34E-15,2.73E-15,465,265,145
2.33E-05,8.16E-16,8.14E-16,1.03E-15,475,265,145
2.30E-05,7.34E-16,8.06E-16,9.43E-16,485,265,145
2.59E-05,1.33E-15,1.76E-15,1.44E-15,495,265,145
2.86E-05,9.96E-16,2.52E-15,2.89E-15,505,265,145
2.51E-05,8.57E-16,1.46E-15,1.66E-15,515,265,145
3.12E-05,2.40E-15,3.49E-15,2.33E-15,525,265,145
2.45E-05,1.05E-15,1.31E-15,1.20E-15,535,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,145
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,145
2.32E-05,7.81E-16,8.08E-16,9.93E-16,585,265,145
2.62E-05,1.74E-15,9.67E-16,1.99E-15,595,265,145
2.32E-05,7.82E-16,8.09E-16,9.94E-16,5,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,15,265,155
3.06E-05,1.59E-15,2.89E-15,3.37E-15,25,265,155
3.01E-05,2.14E-15,3.11E-15,2.20E-15,35,265,155
2.31E-05,7.37E-16,8.14E-16,9.54E-16,45,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,155
3.39E-05,1.87E-15,4.25E-15,4.05E-15,65,265,155
2.55E-05,1.25E-15,1.63E-15,1.37E-15,75,265,155
2.38E-05,9.00E-16,1.07E-15,1.08E-15,85,265,155
2.32E-05,7.75E-16,8.73E-16,9.78E-16,95,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,105,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,155
3.51E-05,2.13E-15,4.63E-15,4.22E-15,125,265,155
3.29E-05,1.96E-15,3.95E-15,3.54E-15,135,265,155
2.31E-05,7.36E-16,8.36E-16,9.81E-16,145,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,155
3.11E-05,1.21E-15,3.22E-15,3.74E-15,165,265,155
2.30E-05,7.34E-16,8.01E-16,9.44E-16,175,265,155
2.53E-05,1.47E-15,9.22E-16,1.71E-15,185,265,155
2.31E-05,7.71E-16,8.07E-16,9.83E-16,195,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,205,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,235,265,155
2.76E-05,9.47E-16,2.20E-15,2.54E-15,245,265,155
2.46E-05,8.08E-16,1.31E-15,1.51E-15,255,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,155
2.49E-05,8.22E-16,1.39E-15,1.61E-15,285,265,155
3.00E-05,2.16E-15,3.09E-15,2.12E-15,295,265,155
2.60E-05,1.36E-15,1.80E-15,1.46E-15,305,265,155
4.21E-05,3.31E-14,3.35E-14,1.36E-14,315,265,155
3.51E-05,3.59E-14,3.45E-14,1.27E-14,325,265,155
2.31E-05,9.64E-16,1.01E-15,1.03E-15,335,265,155
2.96E-05,6.73E-15,5.29E-15,4.04E-15,345,265,155
4.46E-05,5.39E-14,5.11E-14,1.90E-14,355,265,155
4.67E-05,6.96E-14,6.72E-14,2.32E-14,365,265,155
4.24E-05,4.16E-14,3.86E-14,1.55E-14,375,265,155
5.12E-05,4.73E-14,6.25E-14,3.05E-14,385,265,155
4.50E-05,3.48E-14,4.86E-14,2.34E-14,395,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,405,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,415,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,425,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,435,265,155
2.41E-05,1.06E-15,8.55E-16,1.29E-15,445,265,155
3.03E-05,3.05E-15,1.18E-15,3.36E-15,455,265,155
2.88E-05,2.58E-15,1.11E-15,2.87E-15,465,265,155
2.32E-05,8.04E-16,8.12E-16,1.02E-15,475,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,485,265,155
2.49E-05,1.12E-15,1.43E-15,1.26E-15,495,265,155
2.95E-05,1.54E-15,2.87E-15,2.64E-15,505,265,155
2.67E-05,9.06E-16,1.93E-15,2.23E-15,515,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,525,265,155
2.37E-05,8.71E-16,1.03E-15,1.06E-15,535,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,585,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,595,265,155
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,165
2.34E-05,7.73E-16,9.05E-16,1.06E-15,15,265,165
3.05E-05,1.56E-15,2.83E-15,3.34E-15,25,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,45,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,165
2.76E-05,9.93E-16,2.22E-15,2.50E-15,65,265,165
2.79E-05,1.73E-15,2.40E-15,1.77E-15,75,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,85,265,165
2.67E-05,1.49E-15,2.02E-15,1.57E-15,95,265,165
2.40E-05,9.39E-16,1.14E-15,1.11E-15,105,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,165
2.84E-05,9.88E-16,2.47E-15,2.84E-15,125,265,165
3.37E-05,1.90E-15,4.17E-15,3.90E-15,135,265,165
2.87E-05,1.77E-15,2.66E-15,2.07E-15,145,265,165
2.31E-05,7.73E-16,8.07E-16,9.85E-16,155,265,165
3.56E-05,2.88E-15,3.21E-15,5.25E-15,165,265,165
3.06E-05,3.17E-15,1.20E-15,3.49E-15,175,265,165
2.98E-05,2.89E-15,1.16E-15,3.20E-15,185,265,165
2.31E-05,7.70E-16,8.07E-16,9.82E-16,195,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,205,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,235,265,165
2.66E-05,9.03E-16,1.92E-15,2.21E-15,245,265,165
2.64E-05,8.89E-16,1.83E-15,2.11E-15,255,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,285,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,295,265,165
2.44E-05,1.01E-15,1.25E-15,1.17E-15,305,265,165
2.66E-05,1.20E-15,1.99E-15,1.94E-15,315,265,165
4.34E-05,5.30E-14,5.14E-14,1.85E-14,325,265,165
6.90E-05,1.35E-13,1.30E-13,4.50E-14,335,265,165
6.38E-05,1.20E-13,1.15E-13,3.99E-14,345,265,165
3.08E-05,2.35E-14,2.27E-14,8.36E-15,355,265,165
2.65E-05,1.85E-15,9.85E-16,2.11E-15,365,265,165
3.43E-05,4.32E-15,1.42E-15,4.71E-15,375,265,165
3.14E-05,3.40E-15,1.24E-15,3.73E-15,385,265,165
3.65E-05,2.60E-14,3.52E-14,1.67E-14,395,265,165
4.59E-05,5.15E-14,7.19E-14,3.20E-14,405,265,165
2.35E-05,1.80E-15,2.30E-15,1.60E-15,415,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,425,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,435,265,165
2.33E-05,8.16E-16,8.14E-16,1.03E-15,445,265,165
2.70E-05,2.00E-15,1.01E-15,2.27E-15,455,265,165
2.41E-05,1.07E-15,8.57E-16,1.30E-15,465,265,165
2.66E-05,1.12E-15,1.77E-15,2.09E-15,475,265,165
2.41E-05,9.13E-16,1.05E-15,1.31E-15,485,265,165
2.30E-05,7.39E-16,8.01E-16,9.49E-16,495,265,165
2.46E-05,8.06E-16,1.29E-15,1.50E-15,505,265,165
2.84E-05,9.87E-16,2.46E-15,2.83E-15,515,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,525,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,585,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,595,265,165
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,175
2.73E-05,1.21E-15,1.97E-15,2.33E-15,15,265,175
2.65E-05,1.12E-15,1.76E-15,2.07E-15,25,265,175
2.37E-05,9.65E-16,8.39E-16,1.19E-15,35,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,45,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,175
2.59E-05,8.66E-16,1.68E-15,1.94E-15,65,265,175
2.62E-05,1.27E-15,1.85E-15,1.62E-15,75,265,175
2.36E-05,8.56E-16,1.00E-15,1.04E-15,85,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,95,265,175
2.64E-05,1.42E-15,1.91E-15,1.51E-15,105,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,175
2.67E-05,9.07E-16,1.94E-15,2.24E-15,125,265,175
2.67E-05,9.04E-16,1.92E-15,2.22E-15,135,265,175
2.45E-05,9.11E-16,1.28E-15,1.34E-15,145,265,175
2.30E-05,7.36E-16,8.01E-16,9.46E-16,155,265,175
3.28E-05,2.66E-15,2.43E-15,4.27E-15,165,265,175
2.77E-05,2.20E-15,1.08E-15,2.51E-15,175,265,175
2.39E-05,1.01E-15,8.46E-16,1.23E-15,185,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,205,265,175
2.32E-05,7.80E-16,8.08E-16,9.92E-16,215,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,175
2.39E-05,9.08E-16,1.09E-15,1.09E-15,235,265,175
2.37E-05,7.64E-16,1.02E-15,1.19E-15,245,265,175
2.51E-05,8.28E-16,1.43E-15,1.66E-15,255,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,175
2.30E-05,7.31E-16,8.00E-16,9.41E-16,275,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,285,265,175
2.47E-05,1.81E-15,2.03E-15,1.44E-15,295,265,175
4.20E-05,4.24E-14,4.16E-14,1.49E-14,305,265,175
4.66E-05,6.96E-14,6.71E-14,2.32E-14,315,265,175
4.04E-05,5.13E-14,4.96E-14,1.73E-14,325,265,175
2.43E-05,4.48E-15,4.42E-15,2.15E-15,335,265,175
2.81E-05,1.55E-14,1.49E-14,5.87E-15,345,265,175
4.49E-05,6.40E-14,6.14E-14,2.22E-14,355,265,175
4.95E-05,6.76E-14,6.38E-14,2.42E-14,365,265,175
4.10E-05,2.19E-14,2.16E-14,1.11E-14,375,265,175
2.69E-05,1.97E-15,1.00E-15,2.23E-15,385,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,395,265,175
2.33E-05,1.38E-15,1.71E-15,1.34E-15,405,265,175
2.68E-05,1.19E-15,2.32E-15,2.39E-15,415,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,425,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,435,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,445,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,455,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,465,265,175
3.05E-05,1.56E-15,2.83E-15,3.36E-15,475,265,175
2.77E-05,2.20E-15,1.10E-15,2.52E-15,485,265,175
2.32E-05,8.00E-16,8.12E-16,1.01E-15,495,265,175
2.32E-05,7.38E-16,8.49E-16,9.96E-16,505,265,175
2.98E-05,1.05E-15,2.90E-15,3.33E-15,515,265,175
2.33E-05,7.45E-16,8.99E-16,1.05E-15,525,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,175
2.33E-05,7.92E-16,9.00E-16,9.92E-16,555,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,175
2.33E-05,7.65E-16,8.85E-16,1.04E-15,585,265,175
2.31E-05,7.42E-16,8.30E-16,9.76E-16,595,265,175
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,185
3.07E-05,1.58E-15,2.90E-15,3.42E-15,15,265,185
2.49E-05,1.30E-15,9.28E-16,1.57E-15,25,265,185
2.60E-05,1.68E-15,9.57E-16,1.93E-15,35,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,45,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,185
2.47E-05,8.10E-16,1.32E-15,1.53E-15,65,265,185
2.55E-05,8.47E-16,1.55E-15,1.80E-15,75,265,185
2.70E-05,1.55E-15,2.12E-15,1.62E-15,85,265,185
2.44E-05,1.03E-15,1.27E-15,1.18E-15,95,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,105,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,185
2.50E-05,8.26E-16,1.42E-15,1.64E-15,125,265,185
2.80E-05,9.67E-16,2.33E-15,2.68E-15,135,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,145,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,185
2.35E-05,7.53E-16,9.47E-16,1.11E-15,165,265,185
2.34E-05,7.48E-16,9.16E-16,1.07E-15,175,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,205,265,185
2.31E-05,7.75E-16,8.07E-16,9.87E-16,215,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,185
2.36E-05,8.59E-16,1.01E-15,1.05E-15,235,265,185
2.81E-05,1.78E-15,2.48E-15,1.81E-15,245,265,185
2.44E-05,1.15E-15,9.78E-16,1.36E-15,255,265,185
2.85E-05,2.47E-15,1.09E-15,2.76E-15,265,265,185
2.86E-05,4.69E-15,3.41E-15,3.31E-15,275,265,185
4.32E-05,5.97E-14,5.77E-14,2.00E-14,285,265,185
4.63E-05,6.88E-14,6.64E-14,2.29E-14,295,265,185
3.64E-05,2.97E-14,2.92E-14,1.07E-14,305,265,185
2.93E-05,2.03E-15,2.88E-15,2.02E-15,315,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,325,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,185
2.59E-05,1.33E-15,1.76E-15,1.43E-15,355,265,185
2.69E-05,4.59E-15,4.92E-15,2.91E-15,365,265,185
4.80E-05,5.13E-14,5.08E-14,2.02E-14,375,265,185
4.59E-05,6.72E-14,6.45E-14,2.32E-14,385,265,185
2.31E-05,9.14E-16,9.77E-16,1.00E-15,395,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,405,265,185
3.11E-05,1.42E-15,3.33E-15,3.43E-15,415,265,185
2.93E-05,1.91E-15,2.87E-15,2.16E-15,425,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,435,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,445,265,185
2.36E-05,7.95E-16,9.61E-16,1.13E-15,455,265,185
2.35E-05,7.84E-16,9.33E-16,1.10E-15,465,265,185
3.07E-05,2.22E-15,2.22E-15,3.45E-15,475,265,185
3.07E-05,2.86E-15,1.97E-15,3.05E-15,485,265,185
2.30E-05,7.39E-16,8.15E-16,9.48E-16,495,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,505,265,185
3.00E-05,1.06E-15,2.95E-15,3.38E-15,515,265,185
2.36E-05,7.58E-16,9.79E-16,1.14E-15,525,265,185
2.33E-05,7.90E-16,8.97E-16,9.90E-16,535,265,185
2.56E-05,1.26E-15,1.65E-15,1.38E-15,545,265,185
3.03E-05,2.22E-15,3.19E-15,2.17E-15,555,265,185
2.44E-05,1.02E-15,1.26E-15,1.18E-15,565,265,185
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,185
2.73E-05,1.20E-15,1.96E-15,2.32E-15,585,265,185
2.45E-05,8.91E-16,1.19E-15,1.41E-15,595,265,185
2.49E-05,9.27E-16,1.36E-15,1.51E-15,5,265,195
3.01E-05,1.51E-15,2.73E-15,3.23E-15,15,265,195
2.35E-05,8.78E-16,8.24E-16,1.09E-15,25,265,195
2.31E-05,7.48E-16,8.03E-16,9.59E-16,35,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,45,265,195
2.33E-05,7.67E-16,8.91E-16,1.05E-15,55,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,195
2.37E-05,7.62E-16,1.01E-15,1.18E-15,75,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,85,265,195
2.58E-05,1.30E-15,1.71E-15,1.41E-15,95,265,195
2.51E-05,1.17E-15,1.50E-15,1.30E-15,105,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,195
2.34E-05,7.49E-16,9.21E-16,1.08E-15,125,265,195
2.96E-05,1.04E-15,2.83E-15,3.24E-15,135,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,145,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,175,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,195
2.89E-05,1.94E-15,2.75E-15,1.95E-15,195,265,195
2.39E-05,9.25E-16,1.11E-15,1.10E-15,205,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,195
2.63E-05,1.41E-15,1.89E-15,1.50E-15,235,265,195
2.68E-05,1.48E-15,2.03E-15,1.65E-15,245,265,195
3.48E-05,3.51E-15,3.64E-15,3.65E-15,255,265,195
2.98E-05,2.91E-15,1.16E-15,3.21E-15,265,265,195
2.63E-05,6.72E-15,6.23E-15,3.18E-15,275,265,195
3.12E-05,1.16E-14,1.19E-14,4.93E-15,285,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,295,265,195
2.33E-05,8.11E-16,8.14E-16,1.02E-15,305,265,195
2.75E-05,1.71E-15,2.16E-15,1.78E-15,315,265,195
2.97E-05,2.11E-15,3.02E-15,2.08E-15,325,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,195
2.34E-05,8.11E-16,9.29E-16,1.01E-15,355,265,195
3.72E-05,3.07E-15,5.13E-15,4.27E-15,365,265,195
2.77E-05,1.19E-15,2.22E-15,2.35E-15,375,265,195
2.52E-05,8.33E-16,1.46E-15,1.70E-15,385,265,195
2.30E-05,7.33E-16,8.03E-16,9.41E-16,395,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,405,265,195
2.50E-05,8.25E-16,1.41E-15,1.64E-15,415,265,195
2.73E-05,1.36E-15,2.17E-15,1.94E-15,425,265,195
2.81E-05,1.75E-15,2.46E-15,1.82E-15,435,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,445,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,455,265,195
2.31E-05,7.58E-16,8.13E-16,9.76E-16,465,265,195
2.45E-05,1.19E-15,8.77E-16,1.42E-15,475,265,195
2.34E-05,8.18E-16,9.26E-16,1.01E-15,485,265,195
2.59E-05,1.33E-15,1.77E-15,1.44E-15,495,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,505,265,195
3.26E-05,1.18E-15,3.73E-15,4.28E-15,515,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,525,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,195
2.92E-05,2.00E-15,2.83E-15,1.99E-15,545,265,195
3.30E-05,1.82E-15,3.95E-15,3.72E-15,555,265,195
2.53E-05,1.21E-15,1.57E-15,1.34E-15,565,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,195
2.76E-05,1.24E-15,2.04E-15,2.41E-15,585,265,195
2.30E-05,7.30E-16,8.00E-16,9.40E-16,595,265,195
2.90E-05,1.35E-15,2.47E-15,2.90E-15,5,265,205
2.93E-05,1.20E-15,2.65E-15,3.08E-15,15,265,205
2.45E-05,1.20E-15,8.78E-16,1.43E-15,25,265,205
2.53E-05,1.45E-15,9.19E-16,1.69E-15,35,265,205
2.31E-05,7.36E-16,8.14E-16,9.56E-16,45,265,205
2.99E-05,1.49E-15,2.66E-15,3.15E-15,55,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,75,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,85,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,95,265,205
2.57E-05,1.28E-15,1.68E-15,1.40E-15,105,265,205
2.42E-05,9.83E-16,1.21E-15,1.15E-15,115,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,125,265,205
3.00E-05,1.06E-15,2.95E-15,3.38E-15,135,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,145,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,175,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,205
2.31E-05,7.56E-16,8.43E-16,9.62E-16,195,265,205
3.00E-05,2.16E-15,3.10E-15,2.13E-15,205,265,205
2.33E-05,7.83E-16,8.85E-16,9.84E-16,215,265,205
2.32E-05,7.78E-16,8.77E-16,9.79E-16,225,265,205
2.59E-05,1.32E-15,1.75E-15,1.43E-15,235,265,205
3.37E-05,2.77E-15,4.23E-15,2.99E-15,245,265,205
3.27E-05,2.89E-15,3.52E-15,2.86E-15,255,265,205
2.70E-05,1.85E-15,1.36E-15,2.06E-15,265,265,205
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,205
2.42E-05,9.82E-16,1.21E-15,1.15E-15,285,265,205
2.73E-05,1.61E-15,2.21E-15,1.67E-15,295,265,205
2.84E-05,2.44E-15,1.08E-15,2.73E-15,305,265,205
3.46E-05,3.88E-15,2.78E-15,4.01E-15,315,265,205
2.87E-05,1.90E-15,2.66E-15,1.92E-15,325,265,205
